time,precipIntensity,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,cloudCover
2018-07-07 14:00:00,,28.78,29.75,18.27,0.53,,4.33,
2018-07-07 15:00:00,,27.61,29.21,19.98,0.63,,7.55,0.19
2018-07-07 16:00:00,,28.08,29.44,19.28,0.59,,4.14,0.19
2018-07-07 17:00:00,,28.08,29.74,19.98,0.62,,6.61,
2018-07-07 18:00:00,,25.61,26.32,22.0,0.81,,3.6,
2018-07-07 19:00:00,,26.18,28.07,22.69,0.81,,0.0,
2018-07-07 20:00:00,,25.48,26.21,22.0,0.81,,2.22,
2018-07-07 21:00:00,,24.48,25.19,21.71,0.85,,1.59,
2018-07-07 22:00:00,,23.77,24.47,21.41,0.87,,2.22,
2018-07-07 23:00:00,,23.47,24.08,20.71,0.84,,6.71,
2018-07-08 00:00:00,,23.66,24.22,20.41,0.82,,10.25,
2018-07-08 01:00:00,,22.61,23.15,19.99,0.85,,7.55,
2018-07-08 02:00:00,,19.59,20.22,19.59,1.0,,,
2018-07-08 03:00:00,,22.61,23.15,19.99,0.85,,9.37,
2018-07-08 04:00:00,,21.59,22.33,21.01,0.96,,9.37,
2018-07-08 05:00:00,,22.61,23.15,19.99,0.85,,9.37,
2018-07-08 06:00:00,,22.37,22.82,19.29,0.83,,10.8,
2018-07-08 07:00:00,,22.66,23.14,19.59,0.83,,14.66,
2018-07-08 08:00:00,,23.94,24.58,21.0,0.84,,17.01,
2018-07-08 09:00:00,,25.95,26.54,20.99,0.74,,12.05,
2018-07-08 10:00:00,,27.94,29.73,20.28,0.63,,16.87,
2018-07-08 11:00:00,,28.95,30.73,19.98,0.59,,19.65,
2018-07-08 12:00:00,,29.96,31.28,18.98,0.52,,13.23,
2018-07-08 13:00:00,,31.37,33.65,20.27,0.52,,5.44,0.19
2018-07-08 14:00:00,,31.37,32.98,19.27,0.49,,10.56,0.19
2018-07-08 15:00:00,,31.77,33.35,19.15,0.47,,3.33,0.44
2018-07-08 16:00:00,,30.07,31.73,19.57,0.53,,9.04,0.66
2018-07-08 17:00:00,,29.37,31.99,21.28,0.62,,7.84,0.58
2018-07-08 18:00:00,,27.36,29.56,21.58,0.71,,7.07,0.58
2018-07-08 19:00:00,,26.37,28.3,22.29,0.78,,4.07,0.19
2018-07-08 20:00:00,,24.77,25.55,22.29,0.86,,3.6,0.58
2018-07-08 21:00:00,,24.77,25.65,22.99,0.9,,4.12,0.19
2018-07-08 22:00:00,,24.77,25.46,21.58,0.83,,9.37,0.44
2018-07-08 23:00:00,,24.48,25.22,21.88,0.85,,9.37,0.75
2018-07-09 00:00:00,,23.77,24.53,21.88,0.89,,7.95,0.75
2018-07-09 02:00:00,,22.61,23.53,22.61,1.0,,,0.44
2018-07-09 04:00:00,,21.59,22.42,21.59,1.0,,,0.19
2018-07-09 05:00:00,,24.61,25.22,21.0,0.8,,12.96,0.44
2018-07-09 06:00:00,,22.96,23.53,20.29,0.85,,13.57,0.44
2018-07-09 07:00:00,,23.94,24.58,21.0,0.84,,10.43,0.44
2018-07-09 08:00:00,,26.66,28.38,20.99,0.71,,12.09,0.19
2018-07-09 09:00:00,,27.65,29.68,20.99,0.67,,18.33,0.19
2018-07-09 10:00:00,,28.67,30.95,20.99,0.63,,16.85,0.19
2018-07-09 11:00:00,,29.25,31.23,20.28,0.59,,9.93,0.19
2018-07-09 12:00:00,,29.37,32.19,21.57,0.63,,9.09,0.53
2018-07-09 13:00:00,,30.07,32.85,21.28,0.59,,7.64,0.53
2018-07-09 14:00:00,,30.58,35.95,23.98,0.68,,14.77,0.19
2018-07-09 15:00:00,,29.61,33.6,22.98,0.68,,14.77,0.19
2018-07-09 16:00:00,,29.77,33.58,22.68,0.66,,6.87,0.19
2018-07-09 17:00:00,,29.07,33.08,23.27,0.71,,3.81,0.19
2018-07-09 18:00:00,,27.36,30.77,23.99,0.82,,5.81,0.19
2018-07-09 19:00:00,,25.07,26.08,23.99,0.94,,3.91,0.36
2018-07-09 20:00:00,,25.07,26.12,24.29,0.95,,5.28,0.58
2018-07-09 21:00:00,,23.36,24.13,21.88,0.91,,18.33,0.66
2018-07-09 22:00:00,,22.66,23.42,21.59,0.94,,9.37,0.19
2018-07-09 23:00:00,,22.96,23.57,20.59,0.87,,7.6,0.19
2018-07-10 00:00:00,,22.37,23.0,20.59,0.9,,6.28,0.19
2018-07-10 02:00:00,,23.59,24.23,21.0,0.85,,11.15,
2018-07-10 03:00:00,,23.59,24.1,19.99,0.8,,14.77,
2018-07-10 04:00:00,,23.59,24.1,19.99,0.8,,14.77,
2018-07-10 05:00:00,,22.61,23.29,21.0,0.91,,11.15,0.44
2018-07-10 06:00:00,,21.66,22.18,19.59,0.88,,10.64,
2018-07-10 07:00:00,,22.96,23.63,21.0,0.89,,12.41,
2018-07-10 08:00:00,,24.94,25.59,21.29,0.8,,15.11,
2018-07-10 09:00:00,,26.96,28.78,20.99,0.7,,17.82,
2018-07-10 10:00:00,,27.94,29.73,20.28,0.63,,23.0,
2018-07-10 11:00:00,,28.95,30.58,19.69,0.57,,22.03,
2018-07-10 12:00:00,,30.26,32.45,20.39,0.56,,20.54,
2018-07-10 13:00:00,,30.96,33.26,20.39,0.54,,16.33,0.19
2018-07-10 14:00:00,,30.66,33.12,20.69,0.55,,11.15,0.44
2018-07-10 15:00:00,,31.07,34.54,21.86,0.58,,15.11,0.19
2018-07-10 16:00:00,,31.77,34.33,20.57,0.52,,17.49,0.19
2018-07-10 17:00:00,,31.19,33.66,20.57,0.53,,12.2,0.19
2018-07-10 18:00:00,,29.77,30.51,17.74,0.49,,10.22,0.19
2018-07-10 19:00:00,,28.08,29.23,18.74,0.57,,7.85,0.19
2018-07-10 20:00:00,,26.07,26.41,18.74,0.64,,5.49,
2018-07-10 21:00:00,,25.78,26.28,20.17,0.71,,8.05,
2018-07-10 22:00:00,,23.59,24.52,22.99,0.96,,5.41,
2018-07-10 23:00:00,,23.77,24.3,20.17,0.8,,8.47,
2018-07-11 00:00:00,,23.07,23.58,19.88,0.82,,11.15,
2018-07-11 01:00:00,,21.59,22.42,21.59,1.0,,3.6,
2018-07-11 02:00:00,,21.59,22.33,21.01,0.96,,5.41,
2018-07-11 03:00:00,,22.61,23.29,21.0,0.91,,7.55,
2018-07-11 04:00:00,,22.61,23.29,21.0,0.91,,7.55,
2018-07-11 05:00:00,,20.59,21.32,20.59,1.0,,,
2018-07-11 06:00:00,,21.66,22.24,20.0,0.9,,10.85,
2018-07-11 07:00:00,,23.36,23.78,19.29,0.78,,13.37,
2018-07-11 08:00:00,,25.65,26.16,20.28,0.72,,16.59,
2018-07-11 09:00:00,,24.83,25.23,19.29,0.71,,13.55,
2018-07-11 10:00:00,,27.94,29.31,19.28,0.59,,15.3,0.19
2018-07-11 11:00:00,,29.66,31.12,19.28,0.54,,14.95,0.19
2018-07-11 12:00:00,,30.96,32.53,19.27,0.5,,14.95,0.26
2018-07-11 13:00:00,,30.49,32.19,19.57,0.52,,10.17,0.53
2018-07-11 14:00:00,,30.78,32.52,19.57,0.51,,3.56,0.44
2018-07-11 15:00:00,,29.61,32.8,21.99,0.64,,14.77,0.19
2018-07-11 16:00:00,,30.49,32.12,19.44,0.52,,2.91,0.36
2018-07-11 17:00:00,,27.65,30.7,22.98,0.76,,8.58,0.36
2018-07-11 18:00:00,,27.78,31.35,23.69,0.79,,3.28,0.19
2018-07-11 19:00:00,,26.77,29.51,23.69,0.83,,9.0,0.44
2018-07-11 20:00:00,,25.78,26.39,21.17,0.76,,10.93,0.26
2018-07-11 21:00:00,,24.77,25.36,20.87,0.79,,10.4,0.19
2018-07-11 22:00:00,,24.06,24.71,21.17,0.84,,10.64,0.75
2018-07-11 23:00:00,,24.06,24.62,20.46,0.8,,13.89,0.75
2018-07-12 00:00:00,,23.07,23.66,20.47,0.85,,11.15,0.75
2018-07-12 01:00:00,,20.59,21.32,20.59,1.0,,,
2018-07-12 02:00:00,,20.59,21.32,20.59,1.0,,,
2018-07-12 03:00:00,,20.59,21.32,20.59,1.0,,7.55,
2018-07-12 05:00:00,,21.59,22.03,19.0,0.85,,9.37,
2018-07-12 06:00:00,,22.37,22.6,17.58,0.74,,10.14,
2018-07-12 07:00:00,,22.66,22.89,17.58,0.73,,13.55,
2018-07-12 08:00:00,,24.94,25.27,18.58,0.68,,15.06,
2018-07-12 09:00:00,,26.24,26.56,18.57,0.63,,15.21,
2018-07-12 10:00:00,,27.94,29.03,18.57,0.57,,17.11,
2018-07-12 11:00:00,,28.95,30.18,18.86,0.55,,11.93,0.19
2018-07-12 12:00:00,,29.96,31.44,19.27,0.53,,12.96,0.19
2018-07-12 13:00:00,,30.07,31.91,19.87,0.54,,6.9,0.26
2018-07-12 14:00:00,,31.07,34.06,21.28,0.56,,10.61,0.19
2018-07-12 15:00:00,,30.78,33.39,20.86,0.56,,8.27,0.58
2018-07-12 16:00:00,,30.49,33.26,21.16,0.58,,5.44,0.36
2018-07-12 17:00:00,,28.08,31.12,22.58,0.72,,8.48,0.58
2018-07-12 18:00:00,,26.59,28.55,21.87,0.75,,7.55,0.44
2018-07-12 19:00:00,,20.77,21.52,20.77,1.0,,15.34,0.43
2018-07-12 20:00:00,,21.07,21.84,21.07,1.0,,8.8,0.35
2018-07-12 21:00:00,,21.36,22.17,21.36,1.0,,10.85,0.75
2018-07-12 22:00:00,,22.07,22.76,20.88,0.93,,6.55,0.35
2018-07-12 23:00:00,,21.07,21.81,20.88,0.99,,9.37,0.75
2018-07-13 00:00:00,,21.07,21.81,20.88,0.99,,11.15,0.44
2018-07-13 01:00:00,,20.59,21.32,20.59,1.0,,5.41,0.44
2018-07-13 02:00:00,,20.59,21.32,20.59,1.0,,,0.19
2018-07-13 03:00:00,,22.61,23.44,22.01,0.96,,12.96,0.44
2018-07-13 04:00:00,,21.59,22.42,21.59,1.0,,9.37,0.44
2018-07-13 05:00:00,,21.59,22.42,21.59,1.0,,14.77,0.44
2018-07-13 06:00:00,,21.66,22.18,19.59,0.88,,14.08,0.44
2018-07-13 07:00:00,,22.66,23.38,21.29,0.92,,13.31,0.19
2018-07-13 08:00:00,,23.66,24.44,22.01,0.91,,9.82,0.19
2018-07-13 09:00:00,,26.66,28.93,22.69,0.79,,9.04,0.19
2018-07-13 10:00:00,,27.65,29.5,20.58,0.65,,11.97,
2018-07-13 11:00:00,,28.95,30.96,20.4,0.6,,6.82,
2018-07-13 12:00:00,,30.66,31.36,17.68,0.46,,18.09,
2018-07-13 13:00:00,,31.67,33.58,19.68,0.49,,6.68,
2018-07-13 14:00:00,,31.96,33.71,19.38,0.48,,11.15,0.19
2018-07-13 15:00:00,,30.78,32.89,20.15,0.53,,6.86,0.19
2018-07-13 16:00:00,,31.49,33.69,20.15,0.51,,7.52,0.19
2018-07-13 17:00:00,,30.49,32.56,20.16,0.54,,11.67,0.19
2018-07-13 18:00:00,,29.77,32.01,20.57,0.58,,7.82,0.19
2018-07-13 19:00:00,,27.78,30.13,21.58,0.69,,7.16,
2018-07-13 20:00:00,,25.48,26.15,21.58,0.79,,3.6,
2018-07-13 21:00:00,,26.18,27.59,20.46,0.71,,5.83,
2018-07-13 22:00:00,,25.19,26.06,22.99,0.88,,7.45,
2018-07-13 23:00:00,,24.89,24.96,16.04,0.58,,7.55,
2018-07-14 00:00:00,,23.18,23.47,18.17,0.73,,6.69,
2018-07-14 01:00:00,,23.59,23.86,17.99,0.71,,9.37,
2018-07-14 02:00:00,,22.61,23.01,19.0,0.8,,12.96,
2018-07-14 04:00:00,,18.61,19.13,18.61,1.0,,,
2018-07-14 05:00:00,,20.59,21.22,20.0,0.96,,,
2018-07-14 06:00:00,,21.66,22.1,19.0,0.85,,12.76,
2018-07-14 07:00:00,,22.66,23.19,19.99,0.85,,12.81,
2018-07-14 08:00:00,,24.24,24.65,19.29,0.74,,16.83,
2018-07-14 09:00:00,,26.66,28.09,19.99,0.67,,12.76,
2018-07-14 10:00:00,,28.23,30.27,20.69,0.64,,12.33,
2018-07-14 11:00:00,,28.95,30.96,20.4,0.6,,10.32,
2018-07-14 12:00:00,,30.66,31.93,18.8,0.49,,17.41,
2018-07-14 13:00:00,,31.67,33.38,19.38,0.48,,16.17,
2018-07-14 14:00:00,,32.07,35.01,20.98,0.52,,7.24,
2018-07-14 15:00:00,,31.77,34.9,21.27,0.54,,8.98,
2018-07-14 16:00:00,,31.49,34.79,21.57,0.56,,4.65,0.19
2018-07-14 17:00:00,,31.49,34.32,20.98,0.54,,5.71,0.19
2018-07-14 18:00:00,,30.49,31.78,18.86,0.5,,7.79,0.19
2018-07-14 19:00:00,,26.66,28.79,22.29,0.77,,2.91,0.53
2018-07-14 20:00:00,,25.36,26.07,21.88,0.81,,3.93,0.26
2018-07-14 21:00:00,,26.07,27.58,21.17,0.74,,5.39,0.19
2018-07-14 22:00:00,,24.48,25.08,20.87,0.8,,5.39,0.19
2018-07-14 23:00:00,,23.77,24.36,20.58,0.82,,7.45,
2018-07-15 00:00:00,,22.77,23.29,19.88,0.84,,8.27,
2018-07-15 01:00:00,,22.61,23.44,22.01,0.96,,7.55,
2018-07-15 02:00:00,,21.59,22.33,21.01,0.96,,11.15,
2018-07-15 03:00:00,,23.59,24.1,19.99,0.8,,14.77,
2018-07-15 04:00:00,,22.61,23.29,21.0,0.91,,9.37,
2018-07-15 05:00:00,,21.59,22.33,21.01,0.96,,9.37,
2018-07-15 06:00:00,,21.66,22.24,20.0,0.9,,9.99,
2018-07-15 07:00:00,,23.36,24.01,21.0,0.87,,8.51,
2018-07-15 08:00:00,,25.65,26.16,20.28,0.72,,14.45,
2018-07-15 09:00:00,,27.94,30.06,20.99,0.66,,15.82,
2018-07-15 10:00:00,,28.95,30.89,20.28,0.6,,13.29,0.19
2018-07-15 11:00:00,,30.36,32.05,19.57,0.53,,10.27,0.53
2018-07-15 12:00:00,,29.96,31.07,18.56,0.51,,9.43,0.19
2018-07-15 13:00:00,,31.67,32.34,17.56,0.43,,19.67,0.19
2018-07-15 14:00:00,,31.24,32.42,18.56,0.47,,13.49,0.19
2018-07-15 15:00:00,,30.58,35.95,23.98,0.68,,11.15,0.19
2018-07-15 16:00:00,,30.78,33.1,20.44,0.54,,5.81,0.26
2018-07-15 17:00:00,,30.49,33.48,21.45,0.59,,6.04,0.44
2018-07-15 18:00:00,,22.61,23.44,22.01,0.96,,27.71,0.75
2018-07-15 19:00:00,,23.89,24.87,23.41,0.97,,,0.53
2018-07-15 20:00:00,,22.47,23.31,22.01,0.97,,9.37,0.53
2018-07-15 21:00:00,,22.18,23.03,22.01,0.99,,10.51,0.26
2018-07-15 22:00:00,,22.77,23.64,22.29,0.97,,6.13,0.44
2018-07-15 23:00:00,,22.77,23.53,21.59,0.93,,1.59,0.19
2018-07-16 00:00:00,,22.07,22.87,21.59,0.97,,1.59,0.19
2018-07-16 01:00:00,,21.59,22.42,21.59,1.0,,,
2018-07-16 02:00:00,,21.59,22.42,21.59,1.0,,5.41,
2018-07-16 03:00:00,,20.59,21.32,20.59,1.0,,5.41,
2018-07-16 04:00:00,,21.59,22.33,21.01,0.96,,9.37,
2018-07-16 05:00:00,,22.61,23.29,21.0,0.91,,12.96,0.19
2018-07-16 06:00:00,,21.36,21.89,19.59,0.9,,10.78,
2018-07-16 07:00:00,,22.96,23.43,19.58,0.81,,11.06,
2018-07-16 08:00:00,,24.66,25.4,22.0,0.85,,11.54,
2018-07-16 09:00:00,,25.95,26.62,21.71,0.78,,13.7,
2018-07-16 10:00:00,,27.94,29.92,20.69,0.65,,14.03,
2018-07-16 11:00:00,,28.95,31.13,20.69,0.61,,10.91,
2018-07-16 12:00:00,,29.96,31.85,19.98,0.55,,17.11,
2018-07-16 13:00:00,,31.07,34.06,21.28,0.56,,11.97,0.19
2018-07-16 14:00:00,,32.48,34.94,20.27,0.49,,12.97,0.19
2018-07-16 15:00:00,,31.49,32.62,18.44,0.46,,12.25,
2018-07-16 16:00:00,,31.49,33.03,19.15,0.48,,10.24,0.58
2018-07-16 17:00:00,,31.49,32.46,18.14,0.45,,10.43,0.19
2018-07-16 18:00:00,,29.07,31.45,20.99,0.62,,3.89,
2018-07-16 19:00:00,,26.07,27.88,22.69,0.82,,0.0,0.19
2018-07-16 20:00:00,,26.18,28.13,22.98,0.83,,,
2018-07-16 21:00:00,,25.07,25.88,22.58,0.86,,1.66,
2018-07-16 22:00:00,,24.77,25.46,21.58,0.83,,2.8,
2018-07-16 23:00:00,,23.77,24.39,20.87,0.84,,1.59,
2018-07-17 00:00:00,,23.07,23.81,21.58,0.91,,1.59,
2018-07-17 01:00:00,,21.59,22.42,21.59,1.0,,5.41,
2018-07-17 02:00:00,,22.61,23.53,22.61,1.0,,,
2018-07-17 03:00:00,,22.61,23.44,22.01,0.96,,11.15,
2018-07-17 04:00:00,,23.59,24.1,19.99,0.8,,12.96,
2018-07-17 06:00:00,,22.25,22.91,20.71,0.91,,11.12,
2018-07-17 07:00:00,,23.25,23.68,19.29,0.78,,11.7,
2018-07-17 08:00:00,,24.36,25.02,21.29,0.83,,11.15,0.19
2018-07-17 09:00:00,,26.37,28.04,21.29,0.74,,7.44,0.19
2018-07-17 10:00:00,,27.94,29.42,19.57,0.6,,5.84,0.19
2018-07-17 11:00:00,,29.66,31.69,20.28,0.57,,5.41,0.19
2018-07-17 12:00:00,,30.66,32.45,19.68,0.52,,12.28,0.19
2018-07-17 13:00:00,,30.36,31.98,19.44,0.52,,4.12,0.19
2018-07-17 14:00:00,,30.36,31.98,19.44,0.52,,9.9,
2018-07-17 15:00:00,,30.49,31.72,18.73,0.5,,10.93,0.19
2018-07-17 16:00:00,,29.77,31.76,20.16,0.56,,9.9,0.19
2018-07-17 17:00:00,,29.77,31.76,20.16,0.56,,8.13,0.19
2018-07-17 18:00:00,,27.78,29.61,20.46,0.64,,5.41,0.19
2018-07-17 19:00:00,,26.48,28.36,21.87,0.76,,3.6,0.19
2018-07-17 20:00:00,,26.18,27.65,20.76,0.72,,4.88,0.19
2018-07-17 21:00:00,,25.78,26.39,21.17,0.76,,3.6,0.19
2018-07-17 23:00:00,,24.48,24.94,19.75,0.75,,9.37,0.19
2018-07-18 00:00:00,,23.77,24.49,21.58,0.88,,9.37,0.19
2018-07-18 01:00:00,,22.61,23.44,22.01,0.96,,3.6,
2018-07-18 03:00:00,,21.59,22.42,21.59,1.0,,7.55,
2018-07-18 04:00:00,,21.59,22.42,21.59,1.0,,3.6,
2018-07-18 05:00:00,,,,,,,,
2018-07-18 06:00:00,,22.47,23.1,20.59,0.89,,11.15,0.19
2018-07-18 07:00:00,,23.36,24.09,21.58,0.9,,9.37,0.19
2018-07-18 08:00:00,,25.95,26.54,20.99,0.74,,13.24,0.19
2018-07-18 09:00:00,,27.94,30.06,20.99,0.66,,14.45,0.19
2018-07-18 10:00:00,,28.95,31.48,21.28,0.63,,11.15,0.19
2018-07-18 11:00:00,,29.66,31.96,20.69,0.59,,12.96,0.26
2018-07-18 12:00:00,,29.61,34.52,23.98,0.72,,14.77,0.44
2018-07-18 13:00:00,,30.78,34.44,22.16,0.6,,4.63,0.26
2018-07-18 14:00:00,,31.07,34.91,22.28,0.6,,10.19,0.19
2018-07-18 15:00:00,,31.07,34.65,21.98,0.59,,8.58,0.19
2018-07-18 16:00:00,,31.07,34.91,22.28,0.6,,4.75,0.19
2018-07-18 18:00:00,,28.08,32.37,24.4,0.81,,7.66,0.19
2018-07-18 19:00:00,,26.37,29.13,24.99,0.92,,5.79,0.19
2018-07-18 20:00:00,,25.36,26.51,24.99,0.98,,6.6,0.19
2018-07-18 21:00:00,,24.36,24.95,20.76,0.8,,14.77,0.19
2018-07-18 22:00:00,,24.06,24.66,20.76,0.82,,5.25,0.19
2018-07-18 23:00:00,,23.36,23.97,20.76,0.85,,8.87,0.19
2018-07-19 00:00:00,,21.66,22.46,21.47,0.99,,6.69,
2018-07-19 01:00:00,,22.61,23.53,22.61,1.0,,5.41,
2018-07-19 02:00:00,,23.59,24.38,22.01,0.91,,11.15,
2018-07-19 03:00:00,,22.61,23.44,22.01,0.96,,5.41,
2018-07-19 04:00:00,,23.59,24.23,21.0,0.85,,14.77,
2018-07-19 05:00:00,,22.61,23.29,21.0,0.91,,14.77,
2018-07-19 06:00:00,,21.07,21.62,19.59,0.91,,4.44,
2018-07-19 07:00:00,,22.96,23.53,20.29,0.85,,13.7,
2018-07-19 08:00:00,,25.61,26.2,20.99,0.76,,9.37,
2018-07-19 09:00:00,,28.61,30.34,19.98,0.6,,22.34,
2018-07-19 10:00:00,,28.95,30.58,19.69,0.57,,15.53,
2018-07-19 11:00:00,,31.6,33.06,18.98,0.47,,16.56,
2018-07-19 12:00:00,,31.26,31.68,17.06,0.43,,15.34,
2018-07-19 13:00:00,,31.35,31.84,17.19,0.43,,9.32,0.19
2018-07-19 14:00:00,,31.04,31.53,17.19,0.44,,10.86,0.19
2018-07-19 15:00:00,,31.73,32.74,18.19,0.45,,9.16,0.19
2018-07-19 16:00:00,,30.74,33.15,20.59,0.55,,9.17,0.19
2018-07-19 17:00:00,,29.04,31.8,21.59,0.64,,5.25,
2018-07-19 18:00:00,,28.35,31.33,22.29,0.7,,3.6,0.19
2018-07-19 19:00:00,,26.73,28.9,22.3,0.77,,2.3,
2018-07-19 20:00:00,,26.42,28.21,21.6,0.75,,3.6,0.19
2018-07-19 21:00:00,,25.43,26.19,22.3,0.83,,1.11,0.19
2018-07-19 22:00:00,,25.43,26.19,22.3,0.83,,8.16,0.19
2018-07-19 23:00:00,,24.03,24.71,21.31,0.85,,9.37,
2018-07-20 00:00:00,,22.73,23.45,21.31,0.92,,6.95,
2018-07-20 01:00:00,,22.61,23.44,22.01,0.96,,3.6,
2018-07-20 02:00:00,,22.61,23.44,22.01,0.96,,,
2018-07-20 03:00:00,,22.61,23.44,22.01,0.96,,5.41,
2018-07-20 04:00:00,,20.59,21.32,20.59,1.0,,,
2018-07-20 05:00:00,,22.61,23.29,21.0,0.91,,9.37,
2018-07-20 06:00:00,,21.04,21.69,20.31,0.96,,6.71,
2018-07-20 07:00:00,,22.96,23.58,20.61,0.87,,8.1,
2018-07-20 08:00:00,,24.95,25.59,21.31,0.8,,11.28,
2018-07-20 09:00:00,,26.96,28.46,19.99,0.66,,14.76,
2018-07-20 10:00:00,,27.95,29.92,20.68,0.65,,12.87,
2018-07-20 12:00:00,,30.96,32.02,18.37,0.47,,14.74,
2018-07-20 13:00:00,,31.66,33.51,19.59,0.49,,18.33,0.19
2018-07-20 14:00:00,,32.04,33.94,19.59,0.48,,,
2018-07-20 15:00:00,,31.73,32.42,17.58,0.43,,11.01,0.19
2018-07-20 16:00:00,,31.43,32.82,18.89,0.47,,3.93,0.19
2018-07-20 17:00:00,,30.04,33.17,21.76,0.61,,7.85,0.19
2018-07-20 18:00:00,,26.59,28.29,20.99,0.71,,9.37,0.19
2018-07-20 19:00:00,,25.04,25.87,22.69,0.87,,8.8,0.19
2018-07-20 20:00:00,,24.03,24.94,22.99,0.94,,9.37,
2018-07-20 21:00:00,,24.43,25.13,21.61,0.84,,3.6,
2018-07-20 22:00:00,,24.12,24.83,21.61,0.86,,5.41,
2018-07-20 23:00:00,,24.12,24.83,21.61,0.86,,2.49,
2018-07-21 00:00:00,,21.59,22.33,21.01,0.96,,7.55,
2018-07-21 01:00:00,,21.59,22.18,20.0,0.91,,5.41,0.19
2018-07-21 02:00:00,,22.61,23.15,19.99,0.85,,7.55,
2018-07-21 03:00:00,,20.59,21.22,20.0,0.96,,5.41,
2018-07-21 04:00:00,,19.59,20.22,19.59,1.0,,,
2018-07-21 05:00:00,,21.59,22.33,21.01,0.96,,9.37,
2018-07-21 06:00:00,,19.59,20.22,19.59,1.0,,9.37,
2018-07-21 07:00:00,,23.64,24.29,21.0,0.85,,5.5,
2018-07-21 08:00:00,,25.96,26.54,20.99,0.74,,10.3,
2018-07-21 09:00:00,,27.27,29.19,20.99,0.69,,14.6,0.19
2018-07-21 10:00:00,,28.96,31.55,21.38,0.64,,18.33,
2018-07-21 11:00:00,,29.27,31.49,20.68,0.6,,15.27,
2018-07-21 12:00:00,,30.57,32.11,19.28,0.51,,11.15,0.19
2018-07-21 13:00:00,,31.04,34.21,21.51,0.57,,6.26,0.26
2018-07-21 14:00:00,,31.04,33.5,20.59,0.54,,6.76,0.26
2018-07-21 15:00:00,,30.74,33.37,20.89,0.56,,5.87,0.26
2018-07-21 16:00:00,,28.35,32.07,23.38,0.75,,7.42,
2018-07-21 17:00:00,,25.96,27.64,22.61,0.82,,6.36,0.19
2018-07-21 19:00:00,,25.34,26.24,23.29,0.88,,1.66,0.19
2018-07-21 20:00:00,,25.34,26.34,23.99,0.92,,0.48,0.19
2018-07-21 21:00:00,,24.34,25.44,24.3,1.0,,3.6,0.19
2018-07-21 22:00:00,,24.73,25.8,24.3,0.97,,7.55,0.19
2018-07-21 23:00:00,,24.34,25.44,24.3,1.0,,8.08,0.19
2018-07-22 00:00:00,,23.33,24.33,23.3,1.0,,6.04,0.19
2018-07-22 01:00:00,,22.61,23.53,22.61,1.0,,9.37,
2018-07-22 02:00:00,,22.61,23.53,22.61,1.0,,7.55,
2018-07-22 03:00:00,,23.59,24.52,22.99,0.96,,11.15,0.19
2018-07-22 04:00:00,,23.59,24.52,22.99,0.96,,9.37,
2018-07-22 05:00:00,,22.61,23.44,22.01,0.96,,7.55,
2018-07-22 06:00:00,,23.59,24.38,22.01,0.91,,12.96,
2018-07-22 07:00:00,,22.96,23.82,22.31,0.96,,10.33,
2018-07-22 08:00:00,,24.56,25.22,21.31,0.82,,15.29,
2018-07-22 09:00:00,,28.61,31.48,21.99,0.68,,12.96,
2018-07-22 10:00:00,,27.95,30.76,22.29,0.71,,7.55,0.19
2018-07-22 12:00:00,,30.34,34.6,22.97,0.65,,3.41,0.19
2018-07-22 13:00:00,,31.04,35.84,23.28,0.63,,9.51,0.36
2018-07-22 14:00:00,,31.73,35.12,21.59,0.55,,7.13,
2018-07-22 15:00:00,,31.43,34.76,21.59,0.56,,9.01,0.19
2018-07-22 16:00:00,,31.43,36.46,23.37,0.62,,8.96,0.19
2018-07-22 17:00:00,,28.35,32.29,23.68,0.76,,9.75,0.19
2018-07-22 18:00:00,,27.61,30.63,22.98,0.76,,14.77,0.19
2018-07-22 19:00:00,,25.64,27.22,24.69,0.94,,8.14,0.19
2018-07-22 20:00:00,,25.34,26.49,24.99,0.98,,2.3,0.19
2018-07-22 21:00:00,,24.73,25.86,24.69,1.0,,7.55,0.19
2018-07-22 22:00:00,,24.73,25.76,23.99,0.96,,11.15,0.19
2018-07-22 23:00:00,,23.73,24.71,23.3,0.97,,6.44,
2018-07-23 00:00:00,,23.03,23.94,22.61,0.97,,5.41,
2018-07-23 01:00:00,,22.61,23.53,22.61,1.0,,5.41,
2018-07-23 02:00:00,,21.59,22.42,21.59,1.0,,,
2018-07-23 03:00:00,,22.61,23.53,22.61,1.0,,5.41,
2018-07-23 04:00:00,,21.59,22.42,21.59,1.0,,3.6,
2018-07-23 05:00:00,,21.59,22.42,21.59,1.0,,9.37,
2018-07-23 06:00:00,,22.04,22.8,21.31,0.96,,4.7,
2018-07-23 07:00:00,,22.35,23.2,22.01,0.98,,7.29,
2018-07-23 08:00:00,,24.65,25.39,22.0,0.85,,6.95,
2018-07-23 09:00:00,,27.34,29.58,21.69,0.71,,10.65,
2018-07-23 10:00:00,,27.64,29.68,20.99,0.67,,6.13,
2018-07-23 11:00:00,,28.66,30.94,20.99,0.63,,14.77,0.19
2018-07-23 12:00:00,,30.34,32.23,19.9,0.54,,9.37,0.19
2018-07-23 13:00:00,,31.04,32.39,18.89,0.49,,14.6,0.19
2018-07-23 14:00:00,,31.04,32.18,18.5,0.47,,10.04,
